Puzzle ID,Initial State,Strategy,Solved,Depth,Expanded Nodes,Max Fringe Size,Execution Time
46,"[1, 2, 3, 4, 5, 0, 6, 7, 9, 10, 11, 8, 13, 14, 15, 12]",A* (Manhattan Distance),True,4,5,10,0.0009286403656005859
47,"[1, 2, 0, 4, 5, 6, 3, 8, 9, 10, 7, 11, 13, 14, 15, 12]",BFS,False,Unsolvable,N/A,N/A,N/A
47,"[1, 2, 0, 4, 5, 6, 3, 8, 9, 10, 7, 11, 13, 14, 15, 12]",DFS,False,Unsolvable,N/A,N/A,N/A
47,"[1, 2, 0, 4, 5, 6, 3, 8, 9, 10, 7, 11, 13, 14, 15, 12]",UCS,False,Unsolvable,N/A,N/A,N/A
47,"[1, 2, 0, 4, 5, 6, 3, 8, 9, 10, 7, 11, 13, 14, 15, 12]",A* (Manhattan Distance),False,Unsolvable,N/A,N/A,N/A
48,"[1, 2, 3, 4, 5, 0, 7, 8, 9, 6, 10, 11, 13, 14, 15, 12]",BFS,True,4,54,87,0.0009958744049072266
48,"[1, 2, 3, 4, 5, 0, 7, 8, 9, 6, 10, 11, 13, 14, 15, 12]",DFS,True,26,2358053,60,60.142847299575806
48,"[1, 2, 3, 4, 5, 0, 7, 8, 9, 6, 10, 11, 13, 14, 15, 12]",UCS,True,4,54,87,0.0019259452819824219
48,"[1, 2, 3, 4, 5, 0, 7, 8, 9, 6, 10, 11, 13, 14, 15, 12]",A* (Manhattan Distance),True,4,5,11,0.0
49,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 11, 13, 14, 15, 12]",BFS,False,Unsolvable,N/A,N/A,N/A
49,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 11, 13, 14, 15, 12]",DFS,False,Unsolvable,N/A,N/A,N/A
49,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 11, 13, 14, 15, 12]",UCS,False,Unsolvable,N/A,N/A,N/A
49,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 11, 13, 14, 15, 12]",A* (Manhattan Distance),False,Unsolvable,N/A,N/A,N/A
50,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 0, 12, 13, 10, 14, 15]",BFS,False,Unsolvable,N/A,N/A,N/A
50,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 0, 12, 13, 10, 14, 15]",DFS,False,Unsolvable,N/A,N/A,N/A
50,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 0, 12, 13, 10, 14, 15]",UCS,False,Unsolvable,N/A,N/A,N/A
50,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 0, 12, 13, 10, 14, 15]",A* (Manhattan Distance),False,Unsolvable,N/A,N/A,N/A
51,"[0, 2, 3, 4, 1, 5, 6, 8, 9, 10, 7, 11, 13, 14, 15, 12]",BFS,False,Unsolvable,N/A,N/A,N/A
51,"[0, 2, 3, 4, 1, 5, 6, 8, 9, 10, 7, 11, 13, 14, 15, 12]",DFS,False,Unsolvable,N/A,N/A,N/A
51,"[0, 2, 3, 4, 1, 5, 6, 8, 9, 10, 7, 11, 13, 14, 15, 12]",UCS,False,Unsolvable,N/A,N/A,N/A
51,"[0, 2, 3, 4, 1, 5, 6, 8, 9, 10, 7, 11, 13, 14, 15, 12]",A* (Manhattan Distance),False,Unsolvable,N/A,N/A,N/A
52,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 0, 14, 15]",BFS,True,2,10,19,0.0
52,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 0, 14, 15]",DFS,True,2,3,4,0.0010142326354980469
52,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 0, 14, 15]",UCS,True,2,10,19,0.001001596450805664
52,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 0, 14, 15]",A* (Manhattan Distance),True,2,3,4,0.0009906291961669922
53,"[1, 2, 0, 4, 5, 6, 3, 8, 9, 11, 7, 12, 13, 10, 14, 15]",BFS,False,Unsolvable,N/A,N/A,N/A
53,"[1, 2, 0, 4, 5, 6, 3, 8, 9, 11, 7, 12, 13, 10, 14, 15]",DFS,False,Unsolvable,N/A,N/A,N/A
53,"[1, 2, 0, 4, 5, 6, 3, 8, 9, 11, 7, 12, 13, 10, 14, 15]",UCS,False,Unsolvable,N/A,N/A,N/A
53,"[1, 2, 0, 4, 5, 6, 3, 8, 9, 11, 7, 12, 13, 10, 14, 15]",A* (Manhattan Distance),False,Unsolvable,N/A,N/A,N/A
54,"[0, 1, 2, 4, 5, 6, 3, 7, 9, 10, 11, 8, 13, 14, 15, 12]",BFS,False,Unsolvable,N/A,N/A,N/A
54,"[0, 1, 2, 4, 5, 6, 3, 7, 9, 10, 11, 8, 13, 14, 15, 12]",DFS,False,Unsolvable,N/A,N/A,N/A
54,"[0, 1, 2, 4, 5, 6, 3, 7, 9, 10, 11, 8, 13, 14, 15, 12]",UCS,False,Unsolvable,N/A,N/A,N/A
54,"[0, 1, 2, 4, 5, 6, 3, 7, 9, 10, 11, 8, 13, 14, 15, 12]",A* (Manhattan Distance),False,Unsolvable,N/A,N/A,N/A
55,"[1, 2, 0, 7, 5, 6, 4, 3, 9, 10, 11, 8, 13, 14, 15, 12]",BFS,False,Unsolvable,N/A,N/A,N/A
55,"[1, 2, 0, 7, 5, 6, 4, 3, 9, 10, 11, 8, 13, 14, 15, 12]",DFS,False,Unsolvable,N/A,N/A,N/A
55,"[1, 2, 0, 7, 5, 6, 4, 3, 9, 10, 11, 8, 13, 14, 15, 12]",UCS,False,Unsolvable,N/A,N/A,N/A
55,"[1, 2, 0, 7, 5, 6, 4, 3, 9, 10, 11, 8, 13, 14, 15, 12]",A* (Manhattan Distance),False,Unsolvable,N/A,N/A,N/A
56,"[1, 2, 4, 7, 5, 6, 3, 8, 9, 10, 11, 12, 13, 14, 15, 0]",BFS,True,8,430,688,0.012093544006347656
56,"[1, 2, 4, 7, 5, 6, 3, 8, 9, 10, 11, 12, 13, 14, 15, 0]",DFS,True,28,384557,56,9.279640197753906
56,"[1, 2, 4, 7, 5, 6, 3, 8, 9, 10, 11, 12, 13, 14, 15, 0]",UCS,True,8,430,688,0.09075260162353516
56,"[1, 2, 4, 7, 5, 6, 3, 8, 9, 10, 11, 12, 13, 14, 15, 0]",A* (Manhattan Distance),True,8,10,15,0.0
57,"[1, 2, 3, 4, 5, 6, 8, 0, 9, 10, 7, 12, 13, 14, 11, 15]",BFS,True,4,44,78,0.001001119613647461
57,"[1, 2, 3, 4, 5, 6, 8, 0, 9, 10, 7, 12, 13, 14, 11, 15]",DFS,False,N/A,2671244,60,67.84374713897705
57,"[1, 2, 3, 4, 5, 6, 8, 0, 9, 10, 7, 12, 13, 14, 11, 15]",UCS,True,4,44,78,0.0030405521392822266
57,"[1, 2, 3, 4, 5, 6, 8, 0, 9, 10, 7, 12, 13, 14, 11, 15]",A* (Manhattan Distance),True,4,5,10,0.000972747802734375
58,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 14, 10, 12, 13, 0, 11, 15]",BFS,True,4,39,66,0.0009953975677490234
58,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 14, 10, 12, 13, 0, 11, 15]",DFS,True,4,3285039,58,82.20011281967163
58,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 14, 10, 12, 13, 0, 11, 15]",UCS,True,4,39,66,0.0015742778778076172
58,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 14, 10, 12, 13, 0, 11, 15]",A* (Manhattan Distance),True,4,5,10,0.0
59,"[1, 2, 3, 4, 5, 0, 6, 8, 9, 11, 7, 12, 13, 10, 14, 15]",BFS,True,6,303,509,0.007592201232910156
59,"[1, 2, 3, 4, 5, 0, 6, 8, 9, 11, 7, 12, 13, 10, 14, 15]",DFS,True,30,64561,57,1.6777045726776123
59,"[1, 2, 3, 4, 5, 0, 6, 8, 9, 11, 7, 12, 13, 10, 14, 15]",UCS,True,6,303,509,0.06696271896362305
59,"[1, 2, 3, 4, 5, 0, 6, 8, 9, 11, 7, 12, 13, 10, 14, 15]",A* (Manhattan Distance),True,6,7,16,0.0
60,"[0, 2, 3, 4, 1, 5, 6, 7, 9, 10, 11, 8, 13, 14, 15, 12]",BFS,False,Unsolvable,N/A,N/A,N/A
60,"[0, 2, 3, 4, 1, 5, 6, 7, 9, 10, 11, 8, 13, 14, 15, 12]",DFS,False,Unsolvable,N/A,N/A,N/A
60,"[0, 2, 3, 4, 1, 5, 6, 7, 9, 10, 11, 8, 13, 14, 15, 12]",UCS,False,Unsolvable,N/A,N/A,N/A
60,"[0, 2, 3, 4, 1, 5, 6, 7, 9, 10, 11, 8, 13, 14, 15, 12]",A* (Manhattan Distance),False,Unsolvable,N/A,N/A,N/A
61,"[1, 2, 3, 4, 5, 6, 7, 8, 0, 10, 11, 12, 9, 13, 14, 15]",BFS,False,Unsolvable,N/A,N/A,N/A
61,"[1, 2, 3, 4, 5, 6, 7, 8, 0, 10, 11, 12, 9, 13, 14, 15]",DFS,False,Unsolvable,N/A,N/A,N/A
61,"[1, 2, 3, 4, 5, 6, 7, 8, 0, 10, 11, 12, 9, 13, 14, 15]",UCS,False,Unsolvable,N/A,N/A,N/A
61,"[1, 2, 3, 4, 5, 6, 7, 8, 0, 10, 11, 12, 9, 13, 14, 15]",A* (Manhattan Distance),False,Unsolvable,N/A,N/A,N/A
62,"[1, 2, 3, 4, 5, 6, 7, 8, 0, 10, 11, 12, 9, 13, 14, 15]",BFS,False,Unsolvable,N/A,N/A,N/A
62,"[1, 2, 3, 4, 5, 6, 7, 8, 0, 10, 11, 12, 9, 13, 14, 15]",DFS,False,Unsolvable,N/A,N/A,N/A
62,"[1, 2, 3, 4, 5, 6, 7, 8, 0, 10, 11, 12, 9, 13, 14, 15]",UCS,False,Unsolvable,N/A,N/A,N/A
62,"[1, 2, 3, 4, 5, 6, 7, 8, 0, 10, 11, 12, 9, 13, 14, 15]",A* (Manhattan Distance),False,Unsolvable,N/A,N/A,N/A
63,"[1, 2, 3, 4, 5, 0, 6, 8, 9, 10, 7, 11, 13, 14, 15, 12]",BFS,True,4,70,113,0.0015058517456054688
63,"[1, 2, 3, 4, 5, 0, 6, 8, 9, 10, 7, 11, 13, 14, 15, 12]",DFS,True,4,1644546,60,39.476027965545654
63,"[1, 2, 3, 4, 5, 0, 6, 8, 9, 10, 7, 11, 13, 14, 15, 12]",UCS,True,4,70,113,0.0035026073455810547
63,"[1, 2, 3, 4, 5, 0, 6, 8, 9, 10, 7, 11, 13, 14, 15, 12]",A* (Manhattan Distance),True,4,5,11,0.001005411148071289
64,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 15, 13, 14, 11, 0]",BFS,True,4,26,48,0.0010645389556884766
64,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 15, 13, 14, 11, 0]",DFS,True,30,548793,56,13.831525564193726
64,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 15, 13, 14, 11, 0]",UCS,True,4,26,48,0.0020575523376464844
64,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 15, 13, 14, 11, 0]",A* (Manhattan Distance),True,4,5,8,0.0
65,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 11, 13, 14, 15, 12]",BFS,False,Unsolvable,N/A,N/A,N/A
65,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 11, 13, 14, 15, 12]",DFS,False,Unsolvable,N/A,N/A,N/A
65,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 11, 13, 14, 15, 12]",UCS,False,Unsolvable,N/A,N/A,N/A
65,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 11, 13, 14, 15, 12]",A* (Manhattan Distance),False,Unsolvable,N/A,N/A,N/A
66,"[1, 2, 3, 4, 5, 10, 6, 7, 9, 11, 15, 8, 13, 0, 14, 12]",BFS,True,8,1016,1671,0.03473639488220215
66,"[1, 2, 3, 4, 5, 10, 6, 7, 9, 11, 15, 8, 13, 0, 14, 12]",DFS,True,28,272832,57,6.627023935317993
66,"[1, 2, 3, 4, 5, 10, 6, 7, 9, 11, 15, 8, 13, 0, 14, 12]",UCS,True,8,1016,1671,0.5784711837768555
66,"[1, 2, 3, 4, 5, 10, 6, 7, 9, 11, 15, 8, 13, 0, 14, 12]",A* (Manhattan Distance),True,8,9,20,0.0010144710540771484
67,"[1, 2, 3, 4, 9, 5, 7, 8, 0, 6, 11, 12, 13, 10, 14, 15]",BFS,False,Unsolvable,N/A,N/A,N/A
67,"[1, 2, 3, 4, 9, 5, 7, 8, 0, 6, 11, 12, 13, 10, 14, 15]",DFS,False,Unsolvable,N/A,N/A,N/A
67,"[1, 2, 3, 4, 9, 5, 7, 8, 0, 6, 11, 12, 13, 10, 14, 15]",UCS,False,Unsolvable,N/A,N/A,N/A
67,"[1, 2, 3, 4, 9, 5, 7, 8, 0, 6, 11, 12, 13, 10, 14, 15]",A* (Manhattan Distance),False,Unsolvable,N/A,N/A,N/A
68,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 15, 11, 13, 0, 14, 12]",BFS,True,4,54,93,0.0030486583709716797
68,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 15, 11, 13, 0, 14, 12]",DFS,True,26,462543,57,12.277414798736572
68,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 15, 11, 13, 0, 14, 12]",UCS,True,4,54,93,0.005014181137084961
68,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 15, 11, 13, 0, 14, 12]",A* (Manhattan Distance),True,4,5,9,0.0015726089477539062
69,"[1, 6, 2, 4, 5, 0, 3, 7, 9, 10, 12, 8, 13, 14, 11, 15]",BFS,True,8,810,1337,0.024019718170166016
69,"[1, 6, 2, 4, 5, 0, 3, 7, 9, 10, 12, 8, 13, 14, 11, 15]",DFS,True,28,121919,57,3.342637300491333
69,"[1, 6, 2, 4, 5, 0, 3, 7, 9, 10, 12, 8, 13, 14, 11, 15]",UCS,True,8,810,1337,0.4389979839324951
69,"[1, 6, 2, 4, 5, 0, 3, 7, 9, 10, 12, 8, 13, 14, 11, 15]",A* (Manhattan Distance),True,8,9,19,0.001007080078125
70,"[1, 2, 3, 4, 5, 6, 7, 0, 9, 10, 11, 8, 13, 14, 15, 12]",BFS,True,2,6,9,0.0009324550628662109
70,"[1, 2, 3, 4, 5, 6, 7, 0, 9, 10, 11, 8, 13, 14, 15, 12]",DFS,True,30,854113,60,23.729690074920654
70,"[1, 2, 3, 4, 5, 6, 7, 0, 9, 10, 11, 8, 13, 14, 15, 12]",UCS,True,2,6,9,0.0
70,"[1, 2, 3, 4, 5, 6, 7, 0, 9, 10, 11, 8, 13, 14, 15, 12]",A* (Manhattan Distance),True,2,3,4,0.0
71,"[1, 2, 3, 4, 5, 10, 6, 7, 13, 9, 11, 8, 14, 0, 15, 12]",BFS,True,8,905,1485,0.055468082427978516
71,"[1, 2, 3, 4, 5, 10, 6, 7, 13, 9, 11, 8, 14, 0, 15, 12]",DFS,True,28,3623135,58,93.98574113845825
71,"[1, 2, 3, 4, 5, 10, 6, 7, 13, 9, 11, 8, 14, 0, 15, 12]",UCS,True,8,905,1485,0.41182661056518555
71,"[1, 2, 3, 4, 5, 10, 6, 7, 13, 9, 11, 8, 14, 0, 15, 12]",A* (Manhattan Distance),True,8,9,18,0.0
72,"[1, 3, 0, 4, 6, 2, 7, 8, 5, 10, 11, 12, 9, 13, 14, 15]",BFS,False,Unsolvable,N/A,N/A,N/A
72,"[1, 3, 0, 4, 6, 2, 7, 8, 5, 10, 11, 12, 9, 13, 14, 15]",DFS,False,Unsolvable,N/A,N/A,N/A
72,"[1, 3, 0, 4, 6, 2, 7, 8, 5, 10, 11, 12, 9, 13, 14, 15]",UCS,False,Unsolvable,N/A,N/A,N/A
72,"[1, 3, 0, 4, 6, 2, 7, 8, 5, 10, 11, 12, 9, 13, 14, 15]",A* (Manhattan Distance),False,Unsolvable,N/A,N/A,N/A
73,"[1, 2, 3, 4, 5, 6, 7, 8, 13, 9, 10, 11, 14, 0, 15, 12]",BFS,True,6,213,352,0.008120536804199219
73,"[1, 2, 3, 4, 5, 6, 7, 8, 13, 9, 10, 11, 14, 0, 15, 12]",DFS,True,28,2633003,58,71.49442481994629
73,"[1, 2, 3, 4, 5, 6, 7, 8, 13, 9, 10, 11, 14, 0, 15, 12]",UCS,True,6,213,352,0.03226208686828613
73,"[1, 2, 3, 4, 5, 6, 7, 8, 13, 9, 10, 11, 14, 0, 15, 12]",A* (Manhattan Distance),True,6,7,13,0.0
74,"[1, 2, 3, 4, 5, 6, 7, 0, 9, 10, 11, 8, 13, 14, 15, 12]",BFS,True,2,6,9,0.0
74,"[1, 2, 3, 4, 5, 6, 7, 0, 9, 10, 11, 8, 13, 14, 15, 12]",DFS,True,30,854113,60,20.02638578414917
74,"[1, 2, 3, 4, 5, 6, 7, 0, 9, 10, 11, 8, 13, 14, 15, 12]",UCS,True,2,6,9,0.0
74,"[1, 2, 3, 4, 5, 6, 7, 0, 9, 10, 11, 8, 13, 14, 15, 12]",A* (Manhattan Distance),True,2,3,4,0.0
75,"[6, 2, 0, 4, 1, 5, 3, 7, 9, 10, 11, 8, 13, 14, 15, 12]",BFS,False,Unsolvable,N/A,N/A,N/A
75,"[6, 2, 0, 4, 1, 5, 3, 7, 9, 10, 11, 8, 13, 14, 15, 12]",DFS,False,Unsolvable,N/A,N/A,N/A
75,"[6, 2, 0, 4, 1, 5, 3, 7, 9, 10, 11, 8, 13, 14, 15, 12]",UCS,False,Unsolvable,N/A,N/A,N/A
75,"[6, 2, 0, 4, 1, 5, 3, 7, 9, 10, 11, 8, 13, 14, 15, 12]",A* (Manhattan Distance),False,Unsolvable,N/A,N/A,N/A
76,"[1, 2, 3, 4, 5, 0, 7, 8, 9, 6, 10, 12, 13, 14, 11, 15]",BFS,True,4,52,84,0.002518177032470703
76,"[1, 2, 3, 4, 5, 0, 7, 8, 9, 6, 10, 12, 13, 14, 11, 15]",DFS,True,30,599475,60,15.066615343093872
76,"[1, 2, 3, 4, 5, 0, 7, 8, 9, 6, 10, 12, 13, 14, 11, 15]",UCS,True,4,52,84,0.0025701522827148438
76,"[1, 2, 3, 4, 5, 0, 7, 8, 9, 6, 10, 12, 13, 14, 11, 15]",A* (Manhattan Distance),True,4,5,11,0.0
77,"[0, 1, 2, 4, 5, 6, 3, 8, 9, 10, 7, 11, 13, 14, 15, 12]",BFS,False,Unsolvable,N/A,N/A,N/A
77,"[0, 1, 2, 4, 5, 6, 3, 8, 9, 10, 7, 11, 13, 14, 15, 12]",DFS,False,Unsolvable,N/A,N/A,N/A
77,"[0, 1, 2, 4, 5, 6, 3, 8, 9, 10, 7, 11, 13, 14, 15, 12]",UCS,False,Unsolvable,N/A,N/A,N/A
77,"[0, 1, 2, 4, 5, 6, 3, 8, 9, 10, 7, 11, 13, 14, 15, 12]",A* (Manhattan Distance),False,Unsolvable,N/A,N/A,N/A
78,"[1, 2, 0, 4, 5, 6, 3, 7, 9, 10, 11, 8, 13, 14, 15, 12]",BFS,False,Unsolvable,N/A,N/A,N/A
78,"[1, 2, 0, 4, 5, 6, 3, 7, 9, 10, 11, 8, 13, 14, 15, 12]",DFS,False,Unsolvable,N/A,N/A,N/A
78,"[1, 2, 0, 4, 5, 6, 3, 7, 9, 10, 11, 8, 13, 14, 15, 12]",UCS,False,Unsolvable,N/A,N/A,N/A
78,"[1, 2, 0, 4, 5, 6, 3, 7, 9, 10, 11, 8, 13, 14, 15, 12]",A* (Manhattan Distance),False,Unsolvable,N/A,N/A,N/A
79,"[1, 2, 0, 4, 5, 6, 3, 7, 9, 10, 11, 8, 13, 14, 15, 12]",BFS,False,Unsolvable,N/A,N/A,N/A
79,"[1, 2, 0, 4, 5, 6, 3, 7, 9, 10, 11, 8, 13, 14, 15, 12]",DFS,False,Unsolvable,N/A,N/A,N/A
79,"[1, 2, 0, 4, 5, 6, 3, 7, 9, 10, 11, 8, 13, 14, 15, 12]",UCS,False,Unsolvable,N/A,N/A,N/A
79,"[1, 2, 0, 4, 5, 6, 3, 7, 9, 10, 11, 8, 13, 14, 15, 12]",A* (Manhattan Distance),False,Unsolvable,N/A,N/A,N/A
80,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 0]",BFS,False,0,1,1,0.0
80,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 0]",DFS,False,0,1,1,0.0
80,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 0]",UCS,False,0,1,1,0.0
80,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 0]",A* (Manhattan Distance),False,0,1,0,0.0
81,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 11, 13, 14, 15, 12]",BFS,False,Unsolvable,N/A,N/A,N/A
81,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 11, 13, 14, 15, 12]",DFS,False,Unsolvable,N/A,N/A,N/A
81,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 11, 13, 14, 15, 12]",UCS,False,Unsolvable,N/A,N/A,N/A
81,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 11, 13, 14, 15, 12]",A* (Manhattan Distance),False,Unsolvable,N/A,N/A,N/A
82,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 15, 0, 11, 13, 10, 14, 12]",BFS,False,Unsolvable,N/A,N/A,N/A
82,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 15, 0, 11, 13, 10, 14, 12]",DFS,False,Unsolvable,N/A,N/A,N/A
82,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 15, 0, 11, 13, 10, 14, 12]",UCS,False,Unsolvable,N/A,N/A,N/A
82,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 15, 0, 11, 13, 10, 14, 12]",A* (Manhattan Distance),False,Unsolvable,N/A,N/A,N/A
83,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 11, 13, 14, 15, 12]",BFS,False,Unsolvable,N/A,N/A,N/A
83,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 11, 13, 14, 15, 12]",DFS,False,Unsolvable,N/A,N/A,N/A
83,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 11, 13, 14, 15, 12]",UCS,False,Unsolvable,N/A,N/A,N/A
83,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 11, 13, 14, 15, 12]",A* (Manhattan Distance),False,Unsolvable,N/A,N/A,N/A
84,"[0, 1, 3, 4, 5, 2, 7, 8, 9, 6, 11, 12, 13, 10, 14, 15]",BFS,False,Unsolvable,N/A,N/A,N/A
84,"[0, 1, 3, 4, 5, 2, 7, 8, 9, 6, 11, 12, 13, 10, 14, 15]",DFS,False,Unsolvable,N/A,N/A,N/A
84,"[0, 1, 3, 4, 5, 2, 7, 8, 9, 6, 11, 12, 13, 10, 14, 15]",UCS,False,Unsolvable,N/A,N/A,N/A
84,"[0, 1, 3, 4, 5, 2, 7, 8, 9, 6, 11, 12, 13, 10, 14, 15]",A* (Manhattan Distance),False,Unsolvable,N/A,N/A,N/A
85,"[1, 2, 3, 4, 5, 6, 7, 0, 9, 10, 12, 8, 13, 14, 11, 15]",BFS,True,4,36,66,0.002008676528930664
85,"[1, 2, 3, 4, 5, 6, 7, 0, 9, 10, 12, 8, 13, 14, 11, 15]",DFS,True,26,1735578,60,42.9378137588501
85,"[1, 2, 3, 4, 5, 6, 7, 0, 9, 10, 12, 8, 13, 14, 11, 15]",UCS,True,4,36,66,0.0020744800567626953
85,"[1, 2, 3, 4, 5, 6, 7, 0, 9, 10, 12, 8, 13, 14, 11, 15]",A* (Manhattan Distance),True,4,5,9,0.0
86,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 0, 12, 9, 13, 14, 15]",BFS,False,Unsolvable,N/A,N/A,N/A
86,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 0, 12, 9, 13, 14, 15]",DFS,False,Unsolvable,N/A,N/A,N/A
86,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 0, 12, 9, 13, 14, 15]",UCS,False,Unsolvable,N/A,N/A,N/A
86,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 0, 12, 9, 13, 14, 15]",A* (Manhattan Distance),False,Unsolvable,N/A,N/A,N/A
87,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 12, 13, 14, 11, 15]",BFS,False,Unsolvable,N/A,N/A,N/A
87,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 12, 13, 14, 11, 15]",DFS,False,Unsolvable,N/A,N/A,N/A
87,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 12, 13, 14, 11, 15]",UCS,False,Unsolvable,N/A,N/A,N/A
87,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 12, 13, 14, 11, 15]",A* (Manhattan Distance),False,Unsolvable,N/A,N/A,N/A
88,"[1, 6, 2, 4, 5, 3, 8, 0, 9, 10, 7, 12, 13, 14, 11, 15]",BFS,True,8,1021,1671,0.0687875747680664
88,"[1, 6, 2, 4, 5, 3, 8, 0, 9, 10, 7, 12, 13, 14, 11, 15]",DFS,False,N/A,2671244,60,69.47895860671997
88,"[1, 6, 2, 4, 5, 3, 8, 0, 9, 10, 7, 12, 13, 14, 11, 15]",UCS,True,8,1021,1671,0.5332386493682861
88,"[1, 6, 2, 4, 5, 3, 8, 0, 9, 10, 7, 12, 13, 14, 11, 15]",A* (Manhattan Distance),True,8,12,26,0.0010099411010742188
89,"[1, 2, 3, 4, 5, 6, 7, 8, 0, 10, 11, 12, 9, 13, 14, 15]",BFS,False,Unsolvable,N/A,N/A,N/A
89,"[1, 2, 3, 4, 5, 6, 7, 8, 0, 10, 11, 12, 9, 13, 14, 15]",DFS,False,Unsolvable,N/A,N/A,N/A
89,"[1, 2, 3, 4, 5, 6, 7, 8, 0, 10, 11, 12, 9, 13, 14, 15]",UCS,False,Unsolvable,N/A,N/A,N/A
89,"[1, 2, 3, 4, 5, 6, 7, 8, 0, 10, 11, 12, 9, 13, 14, 15]",A* (Manhattan Distance),False,Unsolvable,N/A,N/A,N/A
90,"[1, 6, 2, 4, 5, 0, 3, 8, 9, 10, 7, 12, 13, 14, 11, 15]",BFS,True,6,167,280,0.004922151565551758
90,"[1, 6, 2, 4, 5, 0, 3, 8, 9, 10, 7, 12, 13, 14, 11, 15]",DFS,False,N/A,3302252,60,85.48217415809631
90,"[1, 6, 2, 4, 5, 0, 3, 8, 9, 10, 7, 12, 13, 14, 11, 15]",UCS,True,6,167,280,0.014997005462646484
90,"[1, 6, 2, 4, 5, 0, 3, 8, 9, 10, 7, 12, 13, 14, 11, 15]",A* (Manhattan Distance),True,6,7,15,0.0
91,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 0]",BFS,False,0,1,1,0.0
91,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 0]",DFS,False,0,1,1,0.0
91,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 0]",UCS,False,0,1,1,0.0
91,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 0]",A* (Manhattan Distance),False,0,1,0,0.0
